2026-05-17 18:20:36 | ERROR    | ayumi.pid_guard | Another forward test process is running (PID 720166). Refusing to start. Kill it first or remove /home/TacoPants/projects/Ayumi/data/forward_test.pid.
2026-05-17 18:42:36 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:42:36 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:42:36 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=3874.65 bars=0 signals=0 trades=0 balance=10000.00 uptime=300s
2026-05-17 18:42:36 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:42:51 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:42:51 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:42:51 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=1950.84 bars=0 signals=0 trades=0 balance=10000.00 uptime=360s
2026-05-17 18:42:51 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:43:36 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:43:36 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:43:36 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=3874.65 bars=0 signals=0 trades=0 balance=10000.00 uptime=360s
2026-05-17 18:43:36 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:43:51 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:43:51 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:43:51 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=1950.84 bars=0 signals=0 trades=0 balance=10000.00 uptime=420s
2026-05-17 18:43:51 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:44:36 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:44:36 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:44:36 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=3874.65 bars=0 signals=0 trades=0 balance=10000.00 uptime=420s
2026-05-17 18:44:36 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:44:51 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:44:51 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:44:51 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=1950.84 bars=0 signals=0 trades=0 balance=10000.00 uptime=480s
2026-05-17 18:44:51 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:45:36 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:45:36 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:45:36 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=3874.65 bars=0 signals=0 trades=0 balance=10000.00 uptime=480s
2026-05-17 18:45:36 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:45:51 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:45:51 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:45:51 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=1950.84 bars=0 signals=0 trades=0 balance=10000.00 uptime=540s
2026-05-17 18:45:51 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:46:36 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:46:36 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:46:36 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=3874.65 bars=0 signals=0 trades=0 balance=10000.00 uptime=540s
2026-05-17 18:46:36 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:46:51 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:46:51 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:46:51 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=1950.84 bars=0 signals=0 trades=0 balance=10000.00 uptime=600s
2026-05-17 18:46:51 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:47:36 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:47:36 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:47:36 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=3874.65 bars=0 signals=0 trades=0 balance=10000.00 uptime=600s
2026-05-17 18:47:36 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:47:51 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:47:51 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:47:52 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=1950.84 bars=0 signals=0 trades=0 balance=10000.00 uptime=660s
2026-05-17 18:47:52 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:48:36 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:48:36 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:48:36 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=3874.65 bars=0 signals=0 trades=0 balance=10000.00 uptime=660s
2026-05-17 18:48:36 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:48:51 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:48:51 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:48:52 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=1950.84 bars=0 signals=0 trades=0 balance=10000.00 uptime=720s
2026-05-17 18:48:52 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:49:36 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:49:36 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:49:36 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=3874.65 bars=0 signals=0 trades=0 balance=10000.00 uptime=720s
2026-05-17 18:49:36 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:49:51 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:49:51 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:49:52 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=1950.84 bars=0 signals=0 trades=0 balance=10000.00 uptime=780s
2026-05-17 18:49:52 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:50:36 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:50:36 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:50:36 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=3874.65 bars=0 signals=0 trades=0 balance=10000.00 uptime=780s
2026-05-17 18:50:36 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:50:51 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:50:51 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:50:52 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=1950.84 bars=0 signals=0 trades=0 balance=10000.00 uptime=840s
2026-05-17 18:50:52 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:51:36 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:51:36 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:51:36 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=3874.65 bars=0 signals=0 trades=0 balance=10000.00 uptime=840s
2026-05-17 18:51:36 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:51:51 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:51:51 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:51:52 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=1950.84 bars=0 signals=0 trades=0 balance=10000.00 uptime=900s
2026-05-17 18:51:52 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:52:36 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:52:36 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:52:36 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=3874.65 bars=0 signals=0 trades=0 balance=10000.00 uptime=900s
2026-05-17 18:52:36 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:52:51 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:52:51 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:52:52 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=1950.84 bars=0 signals=0 trades=0 balance=10000.00 uptime=960s
2026-05-17 18:52:52 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:53:36 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:53:36 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:53:36 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=3874.65 bars=0 signals=0 trades=0 balance=10000.00 uptime=960s
2026-05-17 18:53:36 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:53:51 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:53:51 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:53:52 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=1950.84 bars=0 signals=0 trades=0 balance=10000.00 uptime=1020s
2026-05-17 18:53:52 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:54:36 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:54:36 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:54:36 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=3874.65 bars=0 signals=0 trades=0 balance=10000.00 uptime=1020s
2026-05-17 18:54:36 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:54:51 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:54:51 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:54:52 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=1950.84 bars=0 signals=0 trades=0 balance=10000.00 uptime=1080s
2026-05-17 18:54:52 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:55:36 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:55:36 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:55:36 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=3874.65 bars=0 signals=0 trades=0 balance=10000.00 uptime=1080s
2026-05-17 18:55:36 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:55:51 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:55:51 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:55:52 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=1950.84 bars=0 signals=0 trades=0 balance=10000.00 uptime=1140s
2026-05-17 18:55:52 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:56:36 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:56:36 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:56:36 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=3874.65 bars=0 signals=0 trades=0 balance=10000.00 uptime=1140s
2026-05-17 18:56:36 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:56:51 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:56:51 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:56:52 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=1950.84 bars=0 signals=0 trades=0 balance=10000.00 uptime=1200s
2026-05-17 18:56:52 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:57:36 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:57:36 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:57:36 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=3874.65 bars=0 signals=0 trades=0 balance=10000.00 uptime=1200s
2026-05-17 18:57:36 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:57:51 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
2026-05-17 18:57:51 | WARNING  | ayumi.forward_test | [B5 Pipeline] 2 ticks received but 0 bars built — tick-to-bar conversion may be stalled
2026-05-17 18:57:52 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2 tps=1950.84 bars=0 signals=0 trades=0 balance=10000.00 uptime=1260s
2026-05-17 18:57:52 | WARNING  | ayumi.blend_launcher | [B5 Pipeline] Ticks received (2) but zero bars built — tick-to-bar pipeline may be stalled
2026-05-17 18:58:36 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2 bars_built=0 signals=0 traded=0 eval_errors=0
